File Size (KB),Write Time (s)
11.05078125,1.7976965597500012
14.96875,1.085299367000001
11.3720703125,1.7806478065000029
11.15234375,2.8345566284999997
14.0498046875,4.572054472249999
13.115234375,10.614038989
10.3466796875,4.762229716749999
15.98828125,14.2837671285
17.5,1.369532781500002
11.447265625,6.378079540249999
15.310546875,11.306657324999996
18.4443359375,1.0197298160000017
19.98046875,2.9999490837500034
19.529296875,3.0953880839999997
11.7666015625,2.587400271
10.89453125,2.1211126042500013
98.3046875,15.649897003
91.943359375,16.16450517525
97.7900390625,40.92300220725
97.658203125,42.62207708425
91.818359375,13.016225106250005
91.564453125,22.200590143250004
99.1171875,34.712218526499996
94.4951171875,13.472652316250006
98.048828125,8.950595459749998
97.505859375,12.844612577
91.22265625,17.3133758035
98.9619140625,50.75337324125
97.224609375,50.91647867475001
92.2275390625,11.390672982500007
95.3876953125,22.4316725045
92.9658203125,16.105382300499997
35.6123046875,1.8400611179999942
34.11328125,3.7667081732500094
38.0546875,3.816293666749999
39.7822265625,2.9111607842500007
32.88671875,1.9177951285000034
32.451171875,1.7919611887500082
34.4716796875,6.672892907000005
31.1484375,2.961880122750003
39.947265625,3.9099031785000022
30.80078125,11.435482768249997
33.98046875,1.925744573749995
34.0283203125,5.144418129499996
34.9482421875,2.8156319777500016
32.5107421875,9.564637256249995
39.1533203125,3.4537291777499917
31.16015625,2.0824840649999885
20.4384765625,1.1085094542499974
20.9208984375,3.4186202567500033
25.609375,1.9716468169999928
25.177734375,3.4188839937500006
27.4189453125,3.677784668000001
27.7744140625,1.4978471772500086
25.93359375,1.6489055864999926
20.458984375,20.313685019250002
20.091796875,10.224646623499993
20.541015625,1.7587409247500005
20.1806640625,6.5975463959999985
21.732421875,7.765228052000012
24.55859375,9.637329172500003
29.2685546875,1.671141821500001
24.02734375,1.006000799749998
21.9619140625,13.060627768999993
57.78125,5.341577885250004
53.654296875,8.525475781499992
57.03515625,10.473368153750002
50.525390625,5.445586167249999
56.865234375,8.636567430999989
51.78515625,6.322954750500003
57.1044921875,5.7341942905
51.5302734375,3.677062534749993
52.828125,6.7487028864999985
57.3896484375,4.659638577500004
58.8349609375,23.0188913785
55.2294921875,12.73113982999999
56.6240234375,3.030555098250005
50.5947265625,6.87117026224999
57.8720703125,6.2219273494999925
58.25390625,8.189150226250007
150.3486328125,75.48412303549998
151.880859375,89.7625784645
157.7255859375,80.71853215800002
153.5439453125,84.687807676
150.8154296875,58.636709829750004
155.2158203125,28.696000297500007
151.47265625,63.13184111375
154.544921875,85.591094459
156.6298828125,52.282419619750016
156.5546875,46.4894374225
159.6669921875,41.659414905999995
150.326171875,56.089738099249985
153.908203125,44.9964782255
159.7587890625,70.88884406650001
158.1826171875,91.755429327
155.919921875,16.491526844750013
65.8857421875,7.645046008999998
69.7626953125,10.532709475500013
63.0751953125,8.842000489250012
60.7021484375,5.434734528249976
67.4130859375,6.037396831250021
63.9208984375,9.508792467249975
67.8427734375,11.828311403749979
65.4169921875,8.333836085500025
69.185546875,11.127698581000004
61.341796875,7.687809618000017
69.5615234375,8.61569822849998
65.5908203125,7.3380104797499826
63.7578125,6.934331550000024
61.693359375,3.5264496125000164
66.595703125,16.771546322250003
61.72265625,17.191488812999978
148.78515625,53.06654726424995
142.646484375,44.404828999250014
144.2021484375,146.95370612025005
149.912109375,50.951808382249965
142.9326171875,43.62642050024999
140.2421875,22.26272753449996
144.791015625,54.71711728775
148.736328125,26.81066715700001
143.2099609375,45.73520008949998
144.853515625,56.71854439500004
144.498046875,56.411980782499995
148.6416015625,56.48099538225
121.935546875,44.45819223724999
126.009765625,60.52495207975005
122.1396484375,4.643716643999994
123.9140625,14.068933608500004
121.9375,27.596249630249986
126.908203125,23.08924499249997
125.2255859375,42.00618530325005
127.765625,28.263645204499994
125.150390625,35.34766698499999
127.0302734375,21.698490986000024
122.1953125,51.15264200550001
124.349609375,15.080302884249988
120.1337890625,76.44722829650004
128.1484375,10.396250846750036
122.39453125,24.20636002125002
122.1748046875,22.07492541800002
134.5908203125,47.897015430500005
138.90625,62.349370369750034
136.693359375,59.55366342525002
133.666015625,109.07042145949998
130.490234375,39.88880841225
133.384765625,20.25707950474998
135.61328125,16.067757700250013
139.3486328125,24.058315575249992
132.517578125,55.208350020750004
133.498046875,43.97933755149995
137.64453125,40.956452565000006
137.2880859375,47.89163501950003
133.125,42.604310713999894
134.2998046875,54.661478915999965
132.3251953125,43.889677133250075
135.6875,9.158044473500013
46.8740234375,5.503950898749963
41.38671875,6.4677876429999515
43.07421875,5.3778414075
44.787109375,2.1640270962499244
45.7626953125,6.004221732250016
44.302734375,3.247208110749966
49.9296875,2.3663826042499068
43.9951171875,5.622123653500012
46.3916015625,5.911604812499945
46.4384765625,3.750091978499995
47.8388671875,4.877427972250075
40.923828125,5.05715246074999
41.623046875,4.630679930000042
45.6259765625,9.913583253249953
49.8876953125,4.856770065249975
43.068359375,2.1689281207499107
73.3544921875,19.219915465999975
72.849609375,16.921097964999944
73.0595703125,9.316482089500028
75.5,8.473696141250002
77.5859375,11.143818327999952
77.78515625,16.198637308000002
77.0751953125,14.36091353300003
75.7724609375,9.048256489499977
72.21875,11.953535620750017
78.0283203125,15.202450938750076
73.30859375,14.748408379750003
75.720703125,9.54563247249996
70.154296875,13.205149882
70.4658203125,49.18136043300001
79.431640625,5.420027223500028
77.392578125,9.793257500749974
102.900390625,19.98777087024996
109.03515625,19.523470815749988
109.9521484375,36.45626947125004
102.1884765625,11.337188209000033
102.244140625,21.15564020324996
105.025390625,15.662724432250002
104.671875,29.464823407500035
105.12890625,31.84783260849997
104.671875,35.714227775999916
100.234375,38.63081390749994
101.1865234375,20.84326069149995
109.1083984375,46.896127365250095
102.193359375,23.791131629999995
102.4130859375,18.182923907750023
102.638671875,23.978700191500025
106.666015625,39.41054602675001
271.6435546875,181.22305026749996
174.8916015625,73.06896461000008
171.1435546875,106.98386596975001
172.92578125,105.22104534200002
173.7841796875,84.16775287425003
170.6337890625,67.55584532950002
176.5908203125,46.840608720249975
173.875,158.71477341950003
172.1640625,51.855855023749996
177.6953125,134.83424954600002
173.1220703125,58.33214831425005
178.8037109375,70.47486252174997
171.93359375,76.87797451400002
259.201171875,181.32299914450005
256.5615234375,170.12327985800005
193.849609375,75.85871415299994
199.57421875,90.05309240675001
192.8642578125,86.8381381465
197.537109375,116.04307132274994
190.32421875,51.91911413750006
194.431640625,65.67994232374997
199.1103515625,82.57443605900005
311.3642578125,187.54314519599995
180.349609375,70.33598982199999
183.21875,48.67603823800005
182.716796875,83.80604303974985
180.6474609375,141.89133669474995
180.7197265625,91.93275552625005
185.158203125,92.10298589800004
187.6630859375,114.78167247524993
187.525390625,103.58664496849997
188.97265625,148.0621404284999
185.751953125,109.29639444100007
181.3359375,61.76716502425006
189.498046875,81.663386145
182.529296875,32.49908458899995
183.486328125,70.69702464875013
183.306640625,113.28577427825007
80.603515625,13.926060821999954
89.578125,17.532649983000056
81.490234375,12.919363827249981
87.919921875,27.13415538749996
86.091796875,16.542654431000074
81.1142578125,11.251554571750148
83.6806640625,13.572284492499875
85.0517578125,15.420267504249978
81.0068359375,9.52582363474994
82.6376953125,9.629518522499893
87.23828125,10.839776368499997
84.1787109375,10.251779917750127
87.5556640625,13.575356479749871
89.173828125,11.688217510000186
86.3017578125,6.708227753749952
81.34765625,14.785450145999903
202.06640625,128.10036361974994
209.6513671875,81.53139705274998
204.6533203125,88.71555944724992
205.31640625,57.85911570450003
204.5634765625,87.50214290650001
203.099609375,124.78754324574993
206.806640625,110.55162965675004
201.1875,106.7441456224999
162.7333984375,121.71792927849992
165.9365234375,101.22975854099991
168.7421875,24.037720969500015
167.49609375,114.24112438500015
163.2626953125,77.79967957150006
169.5556640625,60.93418379274999
161.7548828125,49.13366123924993
168.3779296875,46.025965645249926
160.828125,81.94130404600014
163.2626953125,56.95576069399999
168.8212890625,79.10760784974991
164.1884765625,62.09128914325015
8.9482421875,2.6131677310002033
9.3056640625,4.185506785250027
8.4716796875,2.564400708999983
7.5439453125,0.44125825774995064
8.263671875,4.433575545250051
6.37109375,0.7356361862498488
6.50390625,0.769644183750188
8.0947265625,0.44947982324993063
6.9775390625,0.2973881072498443
9.3486328125,3.0059159432498745
8.3466796875,0.8397593062500164
9.8662109375,2.7283714514999247
7.9443359375,2.3162693417500577
8.7099609375,4.919722514499881
7.236328125,4.340507465250084
9.0283203125,6.193047747249921
112.9970703125,20.288148068749933
112.099609375,10.363215706999881
111.54296875,23.671608641750026
116.673828125,27.212370466499806
111.3359375,26.25891377475
114.986328125,13.22100964099991
110.3955078125,38.92932461800001
113.0,66.8030957269998
114.5244140625,44.24819058749995
119.6025390625,20.467892024249977
119.099609375,20.70858726849997
118.8779296875,16.540450885999917
116.025390625,35.20608671324999
110.4013671875,38.56436394900015
118.7841796875,30.97992692925004
112.6689453125,29.810534113999893
300.1533203125,194.89963496425003
309.1220703125,132.04097736874996
220.1943359375,106.69465757124999
223.50390625,129.39769421000005
220.3203125,98.55410284100003
228.2607421875,77.66680361900012
223.509765625,148.35927087699997
229.9501953125,79.66387039949996
217.5703125,60.223472464999986
217.1611328125,86.7569899104999
211.876953125,42.5495555550001
218.546875,108.40389141975015
218.509765625,53.991969640750085
218.6552734375,113.42007954099995
216.6103515625,71.5891222897501
217.9111328125,80.45891675899998
216.7744140625,130.70796512175002
212.029296875,58.653122037
215.5888671875,137.95437122700014
231.0205078125,96.6180494534999
336.1845703125,197.94560149475
263.560546875,52.473271960750026
263.8232421875,88.69075821349998
298.3125,184.35743904850005
296.21875,117.69774099450001
356.85546875,167.0551154650002
245.6796875,95.73524383099993
240.7705078125,202.7491681797501
281.748046875,110.85257509050007
406.244140625,101.75167062600008
371.267578125,162.26723324474983
367.1513671875,189.3037580680002
