File Size (KB),Write Time (s)
11.05078125,0.03316149525016954
14.96875,0.050315734624746256
11.3720703125,0.03277585875002842
11.15234375,0.028506818376627052
14.0498046875,0.042726166249849484
13.115234375,0.03342402599992056
10.3466796875,0.026791482499902486
15.98828125,0.03489523075040779
17.5,0.03476448937544774
11.447265625,0.03511792537574365
15.310546875,0.034548567125966656
18.4443359375,0.06425529925036244
19.98046875,0.07044720199883159
19.529296875,0.048493625999981305
11.7666015625,0.03013597649987787
10.89453125,0.03393237362615764
98.3046875,0.4290102931245201
91.943359375,0.40939608125154336
97.7900390625,0.4355693478755711
97.658203125,0.43644920412407373
91.818359375,0.37252033787626715
91.564453125,0.43523780275063473
99.1171875,0.47290207887635916
94.4951171875,0.424081531500633
98.048828125,0.4189404092503537
97.505859375,0.4471695544998511
91.22265625,0.43101624625160184
98.9619140625,0.44912729725001554
97.224609375,0.4712015370005247
92.2275390625,0.4106724193734408
95.3876953125,0.43420843487547245
92.9658203125,0.4258826868735923
35.6123046875,0.16600138337526005
34.11328125,0.16272755174941267
38.0546875,0.14205518212475
39.7822265625,0.1861966041251435
32.88671875,0.16494704012438888
32.451171875,0.13202698862551188
34.4716796875,0.13219355574983638
31.1484375,0.15539715300110402
39.947265625,0.18889806425067945
30.80078125,0.13852967612547218
33.98046875,0.1282090433742269
34.0283203125,0.16550880649992905
34.9482421875,0.1317586807490443
32.5107421875,0.09659593000105815
39.1533203125,0.18303152387488808
31.16015625,0.1193305884989968
20.4384765625,0.08764183087441779
20.9208984375,0.05352987937476428
25.609375,0.13223989499965683
25.177734375,0.09063413212425075
27.4189453125,0.1437952417491033
27.7744140625,0.10353878374917258
25.93359375,0.10216945512547682
20.458984375,0.057277496125607286
20.091796875,0.10517402587538527
20.541015625,0.08462510725075845
20.1806640625,0.05044711687514791
21.732421875,0.11336049274905236
24.55859375,0.055386560001352336
29.2685546875,0.10681708737502049
24.02734375,0.09565073362500698
21.9619140625,0.10758512299980794
57.78125,0.248165709001114
53.654296875,0.23441876137439976
57.03515625,0.2538358050005627
50.525390625,0.23723646200051007
56.865234375,0.2610410742490785
51.78515625,0.2691063767506421
57.1044921875,0.24717027962651628
51.5302734375,0.1413081932496425
52.828125,0.2258316975003254
57.3896484375,0.2388515387501684
58.8349609375,0.28437425462470856
55.2294921875,0.24653526849942864
