File Size (KB),Read Time (s)
55.2294921875,0.17683937699985108
56.6240234375,0.15142263462439587
50.5947265625,0.16471925312544045
57.8720703125,0.18161106937441218
58.25390625,0.18501777375058737
150.3486328125,0.4471666691242717
151.880859375,0.47227643899896066
157.7255859375,0.49223260399958235
153.5439453125,0.4879123001246626
150.8154296875,0.48324477300047874
155.2158203125,0.4942482940004993
151.47265625,0.4342843683753017
154.544921875,0.4474855003754783
156.6298828125,0.5038044403754611
156.5546875,0.49984576775023015
159.6669921875,0.4734127307510789
150.326171875,0.44480361074965913
153.908203125,0.44398019400068733
159.7587890625,0.4676642253743921
158.1826171875,0.4608794916257466
155.919921875,0.39077410637401044
65.8857421875,0.23056676512533159
69.7626953125,0.2629427708743606
63.0751953125,0.198070045626082
60.7021484375,0.15919210874926648
67.4130859375,0.20199381037491548
63.9208984375,0.19613518450023548
67.8427734375,0.25535914112515457
65.4169921875,0.19801712025036977
69.185546875,0.20859641899915005
61.341796875,0.19376075862419384
69.5615234375,0.22923170812464377
65.5908203125,0.19151157349915593
63.7578125,0.19595996762654977
61.693359375,0.13473553187577636
66.595703125,0.20641686062481313
61.72265625,0.19931681349953578
148.78515625,0.4318855441251799
142.646484375,0.45748438775081013
144.2021484375,0.43188185725011863
149.912109375,0.47207322937356366
142.9326171875,0.42539495537494076
140.2421875,0.450129434124392
144.791015625,0.4739684283740644
148.736328125,0.44823681349953404
143.2099609375,0.45893027975034784
144.853515625,0.4525144287508738
144.498046875,0.4657755258740508
148.6416015625,0.48763739750029345
121.935546875,0.3887728958743537
126.009765625,0.3951612331238721
122.1396484375,0.3086690983745939
123.9140625,0.3792354460001661
121.9375,0.38713136474871135
126.908203125,0.37246175799919
125.2255859375,0.39718319237545074
127.765625,0.39781152237628703
125.150390625,0.38919095450000896
127.0302734375,0.3952763413763023
122.1953125,0.34355528074956965
124.349609375,0.39434400912614365
120.1337890625,0.3918425499996374
128.1484375,0.34859806237363955
122.39453125,0.3813842593735899
122.1748046875,0.37271993449940055
134.5908203125,0.4467896327496419
138.90625,0.42749527399973886
136.693359375,0.4524267795004562
133.666015625,0.4124678191237763
130.490234375,0.3723559823756659
133.384765625,0.41153515637597593
135.61328125,0.38231588275084505
139.3486328125,0.42871886587454355
132.517578125,0.4406372051253129
133.498046875,0.40118581099886796
137.64453125,0.41848157799904584
137.2880859375,0.43167492062457313
133.125,0.41995936624880414
134.2998046875,0.42324028362418176
132.3251953125,0.41162917737528915
135.6875,0.32851397737613297
46.8740234375,0.16522449612421042
41.38671875,0.1094238516252517
43.07421875,0.15165653175063198
44.787109375,0.1313983955005824
45.7626953125,0.062199940999562386
44.302734375,0.10206083149932965
49.9296875,0.1287280987489794
43.9951171875,0.11904073400000925
46.3916015625,0.15737836962580332
46.4384765625,0.12933800537575735
47.8388671875,0.13228285049990518
40.923828125,0.10830390262526635
41.623046875,0.11810061600044719
45.6259765625,0.12549721012510417
49.8876953125,0.1421903466252843
43.068359375,0.12409458149886632
73.3544921875,0.22565272949941573
72.849609375,0.22471040000164066
73.0595703125,0.263225185124611
75.5,0.20891331412531144
77.5859375,0.228224770999077
77.78515625,0.2790597274997708
77.0751953125,0.2268303252512851
75.7724609375,0.2564859002504818
72.21875,0.24218649862450548
78.0283203125,0.2581187427495024
73.30859375,0.21970705087551323
75.720703125,0.25582800987467635
70.154296875,0.19884030537650688
70.4658203125,0.22667506549987593
79.431640625,0.2330168703756499
77.392578125,0.24643220162579382
102.900390625,0.300790574749044
109.03515625,0.3600982543757709
109.9521484375,0.3543042111250543
102.1884765625,0.30382916687449324
102.244140625,0.34091391812398797
105.025390625,0.3496021989994915
104.671875,0.3123077222498978
105.12890625,0.3204733174989087
104.671875,0.34380052662527305
100.234375,0.3391332948758645
101.1865234375,0.32288025574962376
109.1083984375,0.3254710472483566
102.193359375,0.31050316550135904
102.4130859375,0.31226278800022556
102.638671875,0.3010316764994059
106.666015625,0.36318784337527177
271.6435546875,0.842249876126516
174.8916015625,0.5370043701241229
171.1435546875,0.5205214915004035
172.92578125,0.5299227651248657
173.7841796875,0.5321553992489498
170.6337890625,0.5552791631253058
176.5908203125,0.5346673091262346
173.875,0.5120604702515266
172.1640625,0.5718476158763224
177.6953125,0.5372869158763933
173.1220703125,0.5142855501253507
178.8037109375,0.5286589605002519
171.93359375,0.5280340993758728
259.201171875,0.8137385857498884
256.5615234375,0.8055322127511317
193.849609375,0.5958335756258748
199.57421875,0.6610604095003509
192.8642578125,0.606118835750749
197.537109375,0.6264250144995458
190.32421875,0.6052820377499302
194.431640625,0.6242602863749198
199.1103515625,0.6395402933740115
311.3642578125,0.9700864391252253
180.349609375,0.5636678627488436
183.21875,0.5876069672503945
182.716796875,0.5661307133741502
180.6474609375,0.5342899719998968
180.7197265625,0.5508212687491323
185.158203125,0.5865443157490517
187.6630859375,0.592875168998944
187.525390625,0.5601684961256979
188.97265625,0.5953515322489693
185.751953125,0.5418580963760178
181.3359375,0.5789184432505863
189.498046875,0.5871115851259674
182.529296875,0.549255599749813
183.486328125,0.5563437696255278
183.306640625,0.5576337095008057
80.603515625,0.1812729843750276
89.578125,0.28728659250009514
81.490234375,0.27370013712425134
87.919921875,0.24705546587574645
86.091796875,0.2741166061241529
81.1142578125,0.2381836545009719
83.6806640625,0.23199731100066856
85.0517578125,0.279003975500018
81.0068359375,0.2779836396257451
82.6376953125,0.23176512462487153
87.23828125,0.2733726594997279
84.1787109375,0.2406670186246629
87.5556640625,0.24469875174872868
89.173828125,0.2947949108747707
86.3017578125,0.2943543027504347
81.34765625,0.290021977500146
202.06640625,0.643463698499545
209.6513671875,0.6833639851247426
204.6533203125,0.6459420579994912
205.31640625,0.6941786248753488
204.5634765625,0.640842717999476
203.099609375,0.6918590652494458
206.806640625,0.6972032431258413
201.1875,0.6228851557498274
162.7333984375,0.5480195782511146
165.9365234375,0.5328216114994575
168.7421875,0.5162661157501134
167.49609375,0.5103863641252246
163.2626953125,0.5300567099984619
169.5556640625,0.5250608962505794
161.7548828125,0.5479269346251385
168.3779296875,0.6013897457505664
160.828125,0.5375412173743825
163.2626953125,0.5591736654987471
168.8212890625,0.546584093124693
164.1884765625,0.5308471648750128
8.9482421875,0.01247736324876314
9.3056640625,0.015803444124685484
8.4716796875,0.019493843750751694
7.5439453125,0.015526396124187158
8.263671875,0.044178064625157276
6.37109375,0.008233888123868383
6.50390625,0.011803211124060908
8.0947265625,0.015759777250423213
6.9775390625,0.008470080876577413
9.3486328125,0.01750328962407366
8.3466796875,0.015383951626063208
9.8662109375,0.01453537650013459
7.9443359375,0.01093225137447007
8.7099609375,0.014280719249654794
7.236328125,0.015029198124466348
9.0283203125,0.01403644262427406
112.9970703125,0.3666442646244832
112.099609375,0.3793878153755941
111.54296875,0.34139295225031674
116.673828125,0.3479058913744666
111.3359375,0.36148979475001397
114.986328125,0.36148929000046337
110.3955078125,0.33728660787528497
113.0,0.33471829974951106
114.5244140625,0.3694692999997642
119.6025390625,0.386126900999443
119.099609375,0.3985669544999837
118.8779296875,0.3610459217507014
116.025390625,0.4017787047487218
110.4013671875,0.34738096287401277
118.7841796875,0.3641494177500135
112.6689453125,0.368408737498612
300.1533203125,0.9135264425003697
309.1220703125,1.012545493500511
220.1943359375,0.7277746896252211
223.50390625,0.7394948473738623
220.3203125,0.7066954821257241
228.2607421875,0.7101768977499887
223.509765625,0.7096681530001661
229.9501953125,0.6815145241234859
217.5703125,0.690759626124418
217.1611328125,0.676229290498668
211.876953125,0.6270390277513798
218.546875,0.6832777310009988
218.509765625,0.65194120837441
218.6552734375,0.6899159587501345
216.6103515625,0.655704553499163
217.9111328125,0.6553176485012955
216.7744140625,0.7269419915010076
212.029296875,0.6772430152504967
215.5888671875,0.6862938670001313
231.0205078125,0.6904961873751745
336.1845703125,1.0585410142502951
263.560546875,0.7767478392506746
263.8232421875,0.8180295097499766
298.3125,0.8847140337511519
296.21875,0.950626519999787
356.85546875,1.1125628041245363
245.6796875,0.7537045672506792
240.7705078125,0.7408246232498641
281.748046875,0.8567943408761494
406.244140625,1.141337871500582
371.267578125,1.0525413729992579
367.1513671875,1.0622021052513446
