File Size (KB),Write Time (s)
173.7841796875,0.4986704627499421
170.6337890625,0.502442869999868
176.5908203125,0.5565762802507379
173.875,0.5100994312488183
172.1640625,0.4541350119998242
177.6953125,0.5153566172502906
173.1220703125,0.4878340385002957
178.8037109375,0.5100373724999372
171.93359375,0.5053361145000963
259.201171875,0.7462279732499155
256.5615234375,0.7380778919996374
193.849609375,0.5584969498759165
199.57421875,0.5857185632503388
192.8642578125,0.6222027017502114
197.537109375,0.6101966528749472
190.32421875,0.5550832897497457
194.431640625,0.5884869288747723
199.1103515625,0.6226242227512557
311.3642578125,0.9476306518754427
180.349609375,0.5640725250013929
183.21875,0.5246215452498291
182.716796875,0.5296640864999063
180.6474609375,0.5509095078759856
180.7197265625,0.5301259885000036
185.158203125,0.569783006751095
187.6630859375,0.5342168322495127
187.525390625,0.5343818903747888
188.97265625,0.5764655990005849
185.751953125,0.5830287888747989
181.3359375,0.5120507770006952
189.498046875,0.5409625781248906
182.529296875,0.5638784197508357
183.486328125,0.5358655383752193
183.306640625,0.5319498488752288
80.603515625,0.15781450712529477
89.578125,0.26605452124931617
81.490234375,0.2159939233752084
87.919921875,0.2690411107505497
86.091796875,0.26080514987370407
81.1142578125,0.2538707943749614
83.6806640625,0.2651481888751732
85.0517578125,0.2225546361241868
81.0068359375,0.2637620436253201
82.6376953125,0.25027319987566443
87.23828125,0.24642717837559758
84.1787109375,0.27108913250049227
87.5556640625,0.2923980428749928
89.173828125,0.25186309812488616
86.3017578125,0.23173046600095404
81.34765625,0.22610228587473102
202.06640625,0.6031646270002966
209.6513671875,0.6315027653763536
204.6533203125,0.6498671075005404
205.31640625,0.5914924262506247
204.5634765625,0.6464997081257025
203.099609375,0.6824286383744038
206.806640625,0.6410450732491881
201.1875,0.6472708418732509
162.7333984375,0.4525636910002504
165.9365234375,0.4988017799987574
168.7421875,0.5175866977497208
167.49609375,0.5471083555003133
163.2626953125,0.5432866986247973
169.5556640625,0.5413126027506223
161.7548828125,0.500176238374479
168.3779296875,0.4750148171260662
160.828125,0.5469084060005116
163.2626953125,0.5174084988757386
168.8212890625,0.5376529092500277
164.1884765625,0.5038034536246414
8.9482421875,0.019355632250153576
9.3056640625,0.021413238375316723
8.4716796875,0.01879161287433817
7.5439453125,0.015501984000366065
8.263671875,0.01411162737349514
6.37109375,0.01103428275018814
6.50390625,0.0172348866253742
8.0947265625,0.017036965751685784
6.9775390625,0.01036666637446615
9.3486328125,0.053440931251316215
8.3466796875,0.018875111751185614
9.8662109375,0.054914799624384614
7.9443359375,0.014852812624667422
8.7099609375,0.05043868250140804
7.236328125,0.013762000749920844
9.0283203125,0.0180518162487715
112.9970703125,0.3424440995004261
112.099609375,0.34696259237352933
111.54296875,0.35973889087472344
116.673828125,0.40235231837505125
111.3359375,0.32372424625100393
114.986328125,0.33796559525035264
110.3955078125,0.3502194158736529
113.0,0.34669097337609855
114.5244140625,0.3480539764987043
119.6025390625,0.3703727957508818
119.099609375,0.36875060437523643
118.8779296875,0.35787953399994876
116.025390625,0.3410216536249209
110.4013671875,0.36080592924918164
118.7841796875,0.3865006802498101
112.6689453125,0.3217051897499914
300.1533203125,0.8914410819998011
309.1220703125,0.8590878276245348
220.1943359375,0.6452380472492223
223.50390625,0.6157616646250972
220.3203125,0.7287820161254785
228.2607421875,0.668789277500764
223.509765625,0.6233847292496648
229.9501953125,0.6660089920005703
217.5703125,0.6314914480008156
217.1611328125,0.6341226388758514
211.876953125,0.6152404952499637
218.546875,0.6575202123749477
218.509765625,0.6808026950002386
218.6552734375,0.6243294159994548
216.6103515625,0.6478678620005667
217.9111328125,0.6638529664996895
216.7744140625,0.602991954623576
212.029296875,0.5870759709996491
215.5888671875,0.5778588351258804
231.0205078125,0.6687028267497226
336.1845703125,0.9421444642503047
263.560546875,0.7939925553746434
263.8232421875,0.7832280346246989
298.3125,0.9021848765005416
296.21875,0.8550684953752352
356.85546875,0.9494977071244648
245.6796875,0.7273714901257335
240.7705078125,0.7051553583751229
281.748046875,0.765042731874928
406.244140625,0.98561000362497
371.267578125,0.9369696199992177
367.1513671875,0.8868914732483972
