File Size (KB),Read Time (s)
176.5908203125,0.5237048322505871
173.875,0.5185050101244997
172.1640625,0.5330940169988025
177.6953125,0.5679591236257693
173.1220703125,0.5224847996250901
178.8037109375,0.5294061544991564
171.93359375,0.5179333600008249
259.201171875,0.7522217683745112
256.5615234375,0.7546758362495893
193.849609375,0.6062032427489612
199.57421875,0.6105995553753019
192.8642578125,0.5629579850010487
197.537109375,0.6274297337495227
190.32421875,0.58699375300057
194.431640625,0.5671071908745944
199.1103515625,0.5731649133740575
311.3642578125,0.9945637121254549
180.349609375,0.5415144660000806
183.21875,0.5618418093745277
182.716796875,0.5494403171251179
180.6474609375,0.5648281095000129
180.7197265625,0.5678647718759748
185.158203125,0.549834882875075
187.6630859375,0.557125066374283
187.525390625,0.5927522861256875
188.97265625,0.5812584533759946
185.751953125,0.5376334065003903
181.3359375,0.5727692117507104
189.498046875,0.5488150515011512
182.529296875,0.5713518216252851
183.486328125,0.5328385858756519
183.306640625,0.5875339367503329
80.603515625,0.18836480125173694
89.578125,0.3094075961253111
81.490234375,0.26830651012460294
87.919921875,0.2764398174986127
86.091796875,0.26506935999896086
81.1142578125,0.2294326333758363
83.6806640625,0.23415892962475482
85.0517578125,0.23312611774963443
81.0068359375,0.2606996996255475
82.6376953125,0.26523734474903904
87.23828125,0.2712301279989333
84.1787109375,0.23125459287439298
87.5556640625,0.24016301150004438
89.173828125,0.2849011032485578
86.3017578125,0.26901993849969585
81.34765625,0.25849549875056255
202.06640625,0.6303032499999972
209.6513671875,0.6151223928754916
204.6533203125,0.6119556129997363
205.31640625,0.6320363591239584
204.5634765625,0.629964581625245
203.099609375,0.6180000268741423
206.806640625,0.6198004547495657
201.1875,0.5958778888743836
162.7333984375,0.5211709374998463
165.9365234375,0.5547544198761898
168.7421875,0.500616756375166
167.49609375,0.5188862708746456
163.2626953125,0.5128239471250708
169.5556640625,0.5441273065007408
161.7548828125,0.49871257025006344
168.3779296875,0.5085555491241394
160.828125,0.5325505898745178
163.2626953125,0.5144648950008559
168.8212890625,0.5259533623739117
164.1884765625,0.47444175912460196
8.9482421875,0.013020855500144535
9.3056640625,0.014239153750168043
8.4716796875,0.01439923487487249
7.5439453125,0.012755751249642344
8.263671875,0.011871794624312315
6.37109375,0.008635443125967868
6.50390625,0.011114841125163366
8.0947265625,0.01426312250077899
6.9775390625,0.008711460748600075
9.3486328125,0.04847709000023315
8.3466796875,0.011303664874503738
9.8662109375,0.050189710875201854
7.9443359375,0.010766624749521725
8.7099609375,0.013359276124901953
7.236328125,0.01122840649986756
9.0283203125,0.01473283262566838
112.9970703125,0.3500886321253347
112.099609375,0.3516407019997132
111.54296875,0.3207809252489824
116.673828125,0.35251193974909256
111.3359375,0.3615872134996607
114.986328125,0.3547409046241228
110.3955078125,0.37794850812497316
113.0,0.3676790712506772
114.5244140625,0.3672838080001384
119.6025390625,0.34306197875048383
119.099609375,0.33167245037657267
118.8779296875,0.36074106787418714
116.025390625,0.37103917212334636
110.4013671875,0.3226322322498163
118.7841796875,0.3815413987485954
112.6689453125,0.35491949162496894
300.1533203125,0.9158039143749193
309.1220703125,0.952506863999588
220.1943359375,0.644132595625706
223.50390625,0.7174960428746999
220.3203125,0.6756248589990719
228.2607421875,0.6651027713742224
223.509765625,0.6592690147499525
229.9501953125,0.6670051878754748
217.5703125,0.6519665469986649
217.1611328125,0.6439092547516339
211.876953125,0.6587154948738316
218.546875,0.6366667318761756
218.509765625,0.6416288335003628
218.6552734375,0.669029606749973
216.6103515625,0.658630019874181
217.9111328125,0.655941821874876
216.7744140625,0.6947325116252614
212.029296875,0.6301479903759173
215.5888671875,0.6809977493740007
231.0205078125,0.6792339439998614
336.1845703125,1.0098267521261732
263.560546875,0.7635581135000393
263.8232421875,0.7693861066254613
298.3125,0.9309640953742928
296.21875,0.8791875282495312
356.85546875,1.0764895869997417
245.6796875,0.7500996277485683
240.7705078125,0.7395720022486785
281.748046875,0.9047607701249945
406.244140625,1.1574453678749705
371.267578125,1.063286418624557
367.1513671875,1.07031607137651
